language	variety	form	display	sort_key	form_role	source_scope	source_ref	occurrence_id	origin	status
pgmc		*líznōθi	*líznōθi	liznothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:1	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md	auto
pgmc		*líznōθi	*líznōθi	liznothi	source_protoform	lexical_protoform	learn (3sg) — OE liornaþ	lexical-protoform:705c958b000129	manifest	auto
pgmc		*líznōθi	*líznōθi	liznothi	selected_input	trace_proto_input	learn (3sg) — OE liornaþ	trace:9f55ba2f00a669	compact	auto
pgmc		*lúką	*lúką	luka	selected_input	trace_proto_input	lock — OE loc	trace:c7fb82f8bde589	compact	auto
pgmc		*lúkkaz	*lúkkaz	lukkaz	selected_input	trace_proto_input	lock — OE locc	trace:59633c4f0f4b1f	compact	auto
pgmc		*lúnganjō	*lúnganjō	lunganjo	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2114-lung-lungen.model.md:56	table-auto:98205ce12b914b	table_semantic_rule	auto
pgmc		*lúnganjō	*lúnganjō	lunganjo	source_protoform	lexical_protoform	lung — OE lungen	lexical-protoform:41eaa43d6faa67	manifest	auto
pgmc		*lúnganjō	*lúnganjō	lunganjo	selected_input	trace_proto_input	lung — OE lungen	trace:6824a946360545	compact	auto
pgmc		*lungō	*lungō	lungo	source_protoform	lexical_proto	lung — OE lungen	lexical-proto:13466a614c08be	manifest	auto
pgmc		*lústuz	*lústuz	lustuz	selected_input	trace_proto_input	lust — OE lust	trace:81b3eae6d644c2	compact	auto
pgmc		*lūsz	*lūsz	lusz	selected_input	trace_proto_input	louse — OE lūs	trace:bc36f564eaccb8	compact	auto
pgmc		*máinijaną	*máinijaną	mainijana	selected_input	trace_proto_input	mean — OE mǣnan	trace:f9b801e262cdc2	compact	auto
pgmc		mákô	*mákô	mako	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:27	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:27:1	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md	auto
pgmc		*mákô	*mákô	mako	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:61	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:61:1	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md	auto
pgmc		*mákô	*mákô	mako	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:64	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:64:1	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md	auto
pgmc		*mákô	*mákô	mako	source_protoform	lexical_protoform	make (iptv.2sg) — OE maca	lexical-protoform:c583e7cc72c998	manifest	auto
pgmc		*mákô	*mákô	mako	selected_input	trace_proto_input	make (iptv.2sg) — OE maca	trace:44fdab5db419a4	compact	auto
pgmc		*makōjan-	*makōjan-	makojan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:22	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md	auto
pgmc		*makōjaną	*makōjaną	makojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:62	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:62:1	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md	auto
pgmc		*mákōjaną	*mákōjaną	makojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:60	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:60:1	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md	auto
pgmc		*mákōjaną	*mákōjaną	makojana	selected_input	trace_proto_input	make — OE macian	trace:7aa72785ef5f56	compact	auto
pgmc		*makōną	*makōną	makona	source_protoform	lexical_proto	make (3sg) — OE macaþ	lexical-proto:9daf78923def1a	manifest	auto
pgmc		*makōną	*makōną	makona	source_protoform	lexical_proto	make (iptv.2sg) — OE maca	lexical-proto:ac12e38ae0ae92	manifest	auto
pgmc		*mákōθi	*mákōθi	makothi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:62	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:62:1	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md	auto
pgmc		mákōθi	*mákōθi	makothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:28	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:28:1	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md	auto
pgmc		*mákōθi	*mákōθi	makothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:63	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:63:1	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md	auto
pgmc		*mákōθi	*mákōθi	makothi	source_protoform	lexical_protoform	make (3sg) — OE macaþ	lexical-protoform:d2be841eefab80	manifest	auto
pgmc		*mákōθi	*mákōθi	makothi	selected_input	trace_proto_input	make (3sg) — OE macaþ	trace:756e697b82e90f	compact	auto
pgmc		*máltaz	*máltaz	maltaz	selected_input	trace_proto_input	malt — OE mealt	trace:c2b84d1dd619b3	compact	auto
pgmc		*manną	*manną	manna	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:58	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:58:1	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md	auto
pgmc		*mannăi	*mannăi	mannai	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:59	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:59:1	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md	auto
pgmc		mánnas	*mánnas	mannas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:22	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md	auto
pgmc		*mánnas	*mánnas	mannas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:60	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:60:1	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md	auto
pgmc		*mánnas	*mánnas	mannas	source_protoform	lexical_protoform	man — OE mannes	lexical-protoform:d8976969cda78c	manifest	auto
pgmc		*mánnas	*mánnas	mannas	selected_input	trace_proto_input	man — OE mannes	trace:d512bcbbf1f294	compact	auto
pgmc		*mannăz	*mannăz	mannaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:57	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:57:1	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md	auto
pgmc		*mánnaz	*mánnaz	mannaz	source_protoform	lexical_proto	man — OE mannes	lexical-proto:1eafd1bf6bb2d7	manifest	auto
pgmc		*márkō	*márkō	marko	selected_input	trace_proto_input	march — OE mearc	trace:4133a1beb61861	compact	auto
pgmc		*márōn	*márōn	maron	source_protoform	lexical_protoform	nightmare — OE mare	lexical-protoform:5c1be9e53a900a	manifest	auto
pgmc		*márōn	*márōn	maron	selected_input	trace_proto_input	nightmare — OE mare	trace:02a4b72ef3fb4e	compact	auto
pgmc		*mástaz	*mástaz	mastaz	selected_input	trace_proto_input	mast — OE mæst	trace:ca5417698def57	compact	auto
pgmc		*máxtiz	*máxtiz	maxtiz	selected_input	trace_proto_input	might — OE miht	trace:14ce19710c13cc	compact	auto
pgmc		*mḗlą	*mḗlą	mela	selected_input	trace_proto_input	meal — OE mǣl	trace:9e0625472fe270	compact	auto
pgmc		*mélukz	*mélukz	melukz	source_protoform	lexical_protoform	milk — OE meoloc	lexical-protoform:eb8a82a6c9d3e5	manifest	auto
pgmc		*mélukz	*mélukz	melukz	selected_input	trace_proto_input	milk — OE meoloc	trace:ddc62ffb5bc282	compact	auto
pgmc		*mḗnōθz	*mḗnōθz	menothz	selected_input	trace_proto_input	month — OE mōnaþ	trace:35e25b9c832c78	compact	auto
pgmc		mízdai	*mízdai	mizdai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:21	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md	auto
pgmc		*mízdai	*mízdai	mizdai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:63	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:63:1	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md	auto
pgmc		*mízdai	*mízdai	mizdai	source_protoform	lexical_protoform	meed — OE meorde	lexical-protoform:b700df10aea4ea	manifest	auto
pgmc		*mízdai	*mízdai	mizdai	selected_input	trace_proto_input	meed — OE meorde	trace:790355f95aab9f	compact	auto
pgmc		mizdō	*mizdō	mizdo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:21	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md	auto
pgmc		*mizdō	*mizdō	mizdo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:62	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:62:1	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md	auto
pgmc		*mizdō	*mizdō	mizdo	source_protoform	lexical_proto	meed — OE meorde	lexical-proto:aba4be33882f25	manifest	auto
pgmc		*mizdōz	*mizdōz	mizdoz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:64	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:64:1	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md	auto
pgmc		*mōdaz	*mōdaz	modaz	selected_input	trace_proto_input	mood — OE mōd	trace:9c5df0c2e1832a	compact	auto
pgmc		*mōdēr	*mōdēr	moder	source_protoform	lexical_protoform	mother — OE mōder	lexical-protoform:f3bf2dd9558578	manifest	auto
pgmc		*mōdēr	*mōdēr	moder	selected_input	trace_proto_input	mother — OE mōder	trace:daba0ee2ffa5df	compact	auto
pgmc		*nablô	*nablô	nablo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:60	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:60:1	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md	auto
pgmc		*nablô	*nablô	nablo	source_protoform	lexical_proto	navel — OE nafola	lexical-proto:5a1643e6d9fab9	manifest	auto
pgmc		*nábō	*nábō	nabo	selected_input	trace_proto_input	nave — OE nafu	trace:37c07854fdea98	compact	auto
pgmc		nábulô	*nábulô	nabulo	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:25	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md	auto
pgmc		*nábulô	*nábulô	nabulo	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:61	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:61:1	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md	auto
pgmc		*nábulô	*nábulô	nabulo	source_protoform	lexical_protoform	navel — OE nafola	lexical-protoform:25f85aba175ba0	manifest	auto
pgmc		*nábulô	*nábulô	nabulo	selected_input	trace_proto_input	navel — OE nafola	trace:6aee5793bc4c44	compact	auto
pgmc		*nadra-	*nadra-	nadra	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:21	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc		nadrōn	*nadrōn	nadron	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24:2	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc		*náglaz	*náglaz	naglaz	selected_input	trace_proto_input	nail — OE næġl	trace:863e682da47685	compact	auto
pgmc		*námô	*námô	namo	selected_input	trace_proto_input	name — OE nama	trace:280fc7e8fd6590	compact	auto
pgmc		*nasō	*nasō	naso	source_protoform	lexical_proto	nose — OE nosu	lexical-proto:043889b65c287d	manifest	auto
pgmc		*nátilōn	*nátilōn	natilon	selected_input	trace_proto_input	nettle — OE netle	trace:58b62d4f602cee	compact	auto
pgmc		*nátją	*nátją	natja	source_protoform	lexical_protoform	net — OE nett	lexical-protoform:d58abe9339fa3b	manifest	auto
pgmc		*nátją	*nátją	natja	selected_input	trace_proto_input	net — OE nett	trace:a1e7e89e43b08c	compact	auto
pgmc		*náudiz	*náudiz	naudiz	selected_input	trace_proto_input	need — OE nīed	trace:23e1982d3eda0c	compact	auto
pgmc		náxti	*náxti	naxti	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:24	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc		*náxti	*náxti	naxti	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:59	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:59:1	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc		*náxti	*náxti	naxti	source_protoform	lexical_protoform	night — OE niht	lexical-protoform:d28ac3a68459a3	manifest	auto
pgmc		*náxti	*náxti	naxti	selected_input	trace_proto_input	night — OE niht	trace:62a9eec3788d99	compact	auto
pgmc		náxtz	*náxtz	naxtz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:22	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc		*náxtz	*náxtz	naxtz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:58	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:58:1	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc		*náxtz	*náxtz	naxtz	source_protoform	lexical_proto	night — OE niht	lexical-proto:218ce381b78cda	manifest	auto
pgmc		nḗðlō	*nḗðlō	nedlo	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:23	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc		*nḗðlō	*nḗðlō	nedlo	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:58	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:58:1	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc		*nḗðlō	*nḗðlō	nedlo	source_protoform	lexical_protoform	needle — OE nǣdl	lexical-protoform:aba427d012c417	manifest	auto
pgmc		*nḗðlō	*nḗðlō	nedlo	selected_input	trace_proto_input	needle — OE nǣdl	trace:761e1ce2597ceb	compact	auto
pgmc		nēdrōn	*nēdrōn	nedron	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc		*nēdrōn-	*nēdrōn-	nedron	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:22	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc		nḗdrōn	*nḗdrōn	nedron	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:38	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:38:1	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc		*nḗdrōn	*nḗdrōn	nedron	source_protoform	lexical_protoform	adder — OE nǣdre	lexical-protoform:ac8dc35a461471	manifest	auto
pgmc		*nḗdrōn	*nḗdrōn	nedron	selected_input	trace_proto_input	adder — OE nǣdre	trace:873629123e34ee	compact	auto
pgmc		nḗθlō	*nḗθlō	nethlo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:24	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc		*nḗθlō	*nḗθlō	nethlo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:57	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:57:1	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc		*nḗθlō	*nḗθlō	nethlo	source_protoform	lexical_proto	needle — OE nǣdl	lexical-proto:c3a06f8bb85e4b	manifest	auto
pgmc		*nígun	*nígun	nigun	selected_input	trace_proto_input	nine — OE nigon	trace:0e4b3830c6aaf7	compact	auto
pgmc		*nístą	*nístą	nista	selected_input	trace_proto_input	nest — OE nest	trace:a78725024fcc2b	compact	auto
pgmc		*núsō	*núsō	nuso	source_protoform	lexical_protoform	nose — OE nosu	lexical-protoform:f8cca464546e77	manifest	auto
pgmc		*núsō	*núsō	nuso	selected_input	trace_proto_input	nose — OE nosu	trace:e08e9ab4d51d06	compact	auto
pgmc		*ráipą	*ráipą	raipa	selected_input	trace_proto_input	rope — OE rāp	trace:42b6cebd1d3d75	compact	auto
pgmc		*rastō	*rastō	rasto	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:59	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:59:1	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc		*rastō	*rastō	rasto	source_protoform	lexical_proto	rest — OE ræste	lexical-proto:dce9c9cafc000a	manifest	auto
pgmc		*rastō-	*rastō-	rasto	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:21	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc		rástōz	*rástōz	rastoz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:22	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:22:2	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc		*rástōz	*rástōz	rastoz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:60	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:60:1	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc		rástōz	*rástōz	rastoz	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:892	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:892:1	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md	auto
pgmc		*rástōz	*rástōz	rastoz	source_protoform	lexical_protoform	rest — OE ræste	lexical-protoform:f38543a6e85aef	manifest	auto
